Time,Sensor,Signal,Activity
2010-01-31 09:46:21.046001,M004,OFF,Personal_Hygiene
2010-01-31 09:46:22.734001,M008,OFF,Personal_Hygiene
2010-01-31 09:46:26.750001,M008,ON,Personal_Hygiene
2010-01-31 09:46:30.640001,M008,OFF,Personal_Hygiene
2010-01-31 09:46:32.359001,M004,ON,Personal_Hygiene
2010-01-31 09:46:33.359001,M008,ON,Personal_Hygiene
2010-01-31 09:46:36.234001,M004,OFF,Personal_Hygiene
2010-01-31 09:46:37.546001,M008,OFF,Personal_Hygiene
2010-01-31 09:46:49.156001,M004,ON,Personal_Hygiene
2010-01-31 09:46:53.453001,M004,OFF,Personal_Hygiene
2010-01-31 09:47:39.640001,M004,ON,Personal_Hygiene
2010-01-31 09:47:43.546001,M004,OFF,Personal_Hygiene
2010-01-31 09:47:57.156001,M004,ON,Personal_Hygiene
2010-01-31 09:48:00.046001,M016,ON,Personal_Hygiene
2010-01-31 09:48:01.031001,M004,OFF,Personal_Hygiene
2010-01-31 09:48:04.046001,M016,OFF,Personal_Hygiene
2010-01-31 09:48:04.328001,M004,ON,Personal_Hygiene
2010-01-31 09:48:07.312001,M016,ON,Personal_Hygiene
2010-01-31 09:48:08.328001,M004,OFF,Personal_Hygiene
2010-01-31 09:48:11.625001,M016,OFF,Personal_Hygiene
2010-01-31 09:48:11.937001,M004,ON,Personal_Hygiene
2010-01-31 09:48:15.953001,M004,OFF,Personal_Hygiene
2010-01-31 09:48:19.859001,M004,ON,Personal_Hygiene
2010-01-31 09:48:23.843001,M004,OFF,Personal_Hygiene
2010-01-31 09:48:40.046001,M004,ON,Personal_Hygiene
2010-01-31 09:48:44.328001,M004,OFF,Personal_Hygiene
2010-01-31 09:48:46.656001,M004,ON,Personal_Hygiene
2010-01-31 09:48:50.546001,M004,OFF,Personal_Hygiene
2010-01-31 09:48:51.218001,M016,ON,Personal_Hygiene
2010-01-31 09:48:55.250001,M016,OFF,Personal_Hygiene
2010-01-31 09:49:22.531001,M004,ON,Personal_Hygiene
2010-01-31 09:49:26.546001,M004,OFF,Personal_Hygiene
2010-01-31 09:49:46.343001,M004,ON,Personal_Hygiene
2010-01-31 09:49:50.625001,M004,OFF,Personal_Hygiene
2010-01-31 09:50:09.437001,M004,ON,Personal_Hygiene
2010-01-31 09:50:13.421001,M004,OFF,Personal_Hygiene
2010-01-31 09:50:24.343001,M004,ON,Personal_Hygiene
2010-01-31 09:50:28.234001,M004,OFF,Personal_Hygiene
2010-01-31 09:50:33.828001,M004,ON,Personal_Hygiene
2010-01-31 09:50:37.843001,M004,OFF,Personal_Hygiene
2010-01-31 09:50:46.421001,M016,ON,Personal_Hygiene
2010-01-31 09:50:50.734001,M016,OFF,Personal_Hygiene
2010-01-31 09:51:58.640001,M004,ON,Personal_Hygiene
2010-01-31 09:51:59.328001,M016,ON,Personal_Hygiene
2010-01-31 09:52:02.921001,M004,OFF,Personal_Hygiene
2010-01-31 09:52:03.625001,M016,OFF,Personal_Hygiene
2010-01-31 09:52:04.937001,M004,ON,Personal_Hygiene
2010-01-31 09:52:06.218001,M008,ON,Personal_Hygiene
2010-01-31 09:52:09.203001,M004,OFF,Personal_Hygiene
2010-01-31 09:52:10.531001,M008,OFF,Other_Activity
2010-01-31 09:52:14.125001,M008,ON,Other_Activity
2010-01-31 09:52:18.109001,M008,OFF,Other_Activity
2010-01-31 09:52:54.140001,M017,ON,Other_Activity
2010-01-31 09:52:58.437001,M017,OFF,Other_Activity
2010-01-31 09:52:59.734001,M017,ON,Other_Activity
2010-01-31 09:53:03.625001,M017,OFF,Other_Activity
2010-01-31 09:53:14.234001,M017,ON,Other_Activity
2010-01-31 09:53:18.500001,M017,OFF,Other_Activity
2010-01-31 09:53:19.218001,M009,ON,Other_Activity
2010-01-31 09:53:23.125001,M009,OFF,Other_Activity
2010-01-31 09:53:25.421001,M009,ON,Other_Activity
2010-01-31 09:53:29.437001,M009,OFF,Other_Activity
2010-01-31 09:53:45.921001,M009,ON,Other_Activity
2010-01-31 09:53:50.234001,M009,OFF,Other_Activity
2010-01-31 09:53:53.125001,M009,ON,Other_Activity
2010-01-31 09:53:57.125001,M009,OFF,Other_Activity
2010-01-31 09:53:58.828001,M017,ON,Other_Activity
2010-01-31 09:54:02.125001,M009,ON,Other_Activity
2010-01-31 09:54:02.718001,M017,OFF,Other_Activity
2010-01-31 09:54:05.015001,M017,ON,Other_Activity
2010-01-31 09:54:06.015001,M009,OFF,Other_Activity
2010-01-31 09:54:09.328001,M017,OFF,Other_Activity
2010-01-31 09:54:09.687001,M010,ON,Other_Activity
2010-01-31 09:54:13.625001,M010,OFF,Other_Activity
2010-01-31 09:54:26.828001,M010,ON,Other_Activity
2010-01-31 09:54:30.828001,M010,OFF,Other_Activity
2010-01-31 09:54:34.718001,M010,ON,Other_Activity
2010-01-31 09:54:39.031001,M010,OFF,Other_Activity
2010-01-31 09:54:42.328001,M010,ON,Other_Activity
2010-01-31 09:54:46.328001,M010,OFF,Other_Activity
2010-01-31 10:10:09.578001,D030,OPEN,Other_Activity
2010-01-31 10:10:12.281001,M006,ON,Other_Activity
2010-01-31 10:10:16.140001,M006,OFF,Other_Activity
2010-01-31 10:10:22.781001,M010,ON,Other_Activity
2010-01-31 10:10:26.765001,M010,OFF,Other_Activity
2010-01-31 10:10:29.359001,M010,ON,Other_Activity
2010-01-31 10:10:33.359001,M010,OFF,Other_Activity
2010-01-31 10:10:37.265001,M009,ON,Other_Activity
2010-01-31 10:10:37.687001,M017,ON,Other_Activity
2010-01-31 10:10:38.640001,M010,ON,Other_Activity
2010-01-31 10:10:41.281001,M009,OFF,Other_Activity
2010-01-31 10:10:41.984001,M017,OFF,Other_Activity
2010-01-31 10:10:42.593001,M010,OFF,Other_Activity
2010-01-31 10:10:49.859001,M017,ON,Other_Activity
2010-01-31 10:10:52.187001,M007,ON,Other_Activity
2010-01-31 10:10:54.171001,M017,OFF,Other_Activity
2010-01-31 10:10:55.781001,M015,ON,Other_Activity
2010-01-31 10:10:56.109001,M007,OFF,Other_Activity
2010-01-31 10:10:58.781001,M006,ON,Other_Activity
2010-01-31 10:10:59.781001,M015,OFF,Other_Activity
2010-01-31 10:11:02.703001,M006,OFF,Leave_Home
2010-01-31 10:11:12.281001,M006,ON,Leave_Home
2010-01-31 10:11:16.281001,M006,OFF,Leave_Home
2010-01-31 10:11:23.156001,D030,CLOSE,Leave_Home
2010-01-31 11:55:06.609001,D030,OPEN,Enter_Home
2010-01-31 11:55:09.296001,M006,ON,Enter_Home
2010-01-31 11:55:13.531001,M006,OFF,Enter_Home
2010-01-31 11:55:17.250001,M006,ON,Enter_Home
2010-01-31 11:55:21.125001,M006,OFF,Enter_Home
2010-01-31 11:55:23.140001,M006,ON,Other_Activity
2010-01-31 11:55:24.125001,M015,ON,Other_Activity
2010-01-31 11:55:27.125001,M006,OFF,Other_Activity
2010-01-31 11:55:28.453001,M015,OFF,Other_Activity
2010-01-31 11:55:32.046001,M015,ON,Other_Activity
2010-01-31 11:55:36.046001,M015,OFF,Other_Activity
2010-01-31 11:55:43.250001,M003,ON,Other_Activity
2010-01-31 11:55:43.640001,M015,ON,Other_Activity
2010-01-31 11:55:47.234001,M003,OFF,Other_Activity
2010-01-31 11:55:47.531001,M015,OFF,Other_Activity
2010-01-31 11:55:50.515001,M003,ON,Other_Activity
2010-01-31 11:55:53.812001,M007,ON,Other_Activity
2010-01-31 11:55:54.109001,M003,OFF,Other_Activity
2010-01-31 11:55:58.140001,M017,ON,Other_Activity
2010-01-31 11:55:58.437001,M007,OFF,Other_Activity
2010-01-31 11:56:02.031001,M017,OFF,Other_Activity
2010-01-31 11:56:06.046001,M017,ON,Other_Activity
2010-01-31 11:56:09.046001,M007,ON,Other_Activity
2010-01-31 11:56:10.046001,M017,OFF,Other_Activity
2010-01-31 11:56:11.937001,M015,ON,Other_Activity
2010-01-31 11:56:12.921001,M007,OFF,Other_Activity
2010-01-31 11:56:16.250001,M015,OFF,Other_Activity
2010-01-31 11:56:24.843001,M015,ON,Other_Activity
2010-01-31 11:56:27.125001,M006,ON,Other_Activity
2010-01-31 11:56:28.140001,D030,CLOSE,Other_Activity
2010-01-31 11:56:29.140001,M015,OFF,Other_Activity
2010-01-31 11:56:30.843001,M015,ON,Other_Activity
2010-01-31 11:56:31.140001,M006,OFF,Other_Activity
2010-01-31 11:56:34.734001,M015,OFF,Other_Activity
2010-01-31 11:56:59.125001,M003,ON,Other_Activity
2010-01-31 11:57:00.843001,M015,ON,Other_Activity
2010-01-31 11:57:03.109001,M003,OFF,Other_Activity
2010-01-31 11:57:04.734001,M015,OFF,Other_Activity
2010-01-31 11:57:10.734001,M003,ON,Other_Activity
2010-01-31 11:57:13.046001,M015,ON,Other_Activity
2010-01-31 11:57:14.625001,M003,OFF,Other_Activity
2010-01-31 11:57:17.046001,M015,OFF,Other_Activity
2010-01-31 11:57:23.640001,M015,ON,Other_Activity
2010-01-31 11:57:28.218001,M015,OFF,Other_Activity
2010-01-31 11:57:31.156001,M003,ON,Other_Activity
2010-01-31 11:57:31.546001,M015,ON,Other_Activity
2010-01-31 11:57:35.125001,M003,OFF,Other_Activity
2010-01-31 11:57:35.421001,M015,OFF,Other_Activity
2010-01-31 11:58:11.421001,M015,ON,Other_Activity
2010-01-31 11:58:15.437001,M015,OFF,Other_Activity
2010-01-31 11:58:23.953001,M003,ON,Other_Activity
2010-01-31 11:58:28.234001,M003,OFF,Other_Activity
2010-01-31 11:58:45.140001,M003,ON,Other_Activity
2010-01-31 11:58:46.437001,M015,ON,Other_Activity
2010-01-31 11:58:49.031001,M003,OFF,Other_Activity
2010-01-31 11:58:49.734001,D029,OPEN,Other_Activity
2010-01-31 11:58:50.359001,M015,OFF,Other_Activity
2010-01-31 11:58:53.046001,M003,ON,Other_Activity
2010-01-31 11:58:56.953001,M003,OFF,Other_Activity
2010-01-31 11:59:05.234001,M003,ON,Other_Activity
2010-01-31 11:59:09.531001,M003,OFF,Other_Activity
2010-01-31 11:59:10.156001,M015,ON,Other_Activity
2010-01-31 11:59:11.125001,M003,ON,Other_Activity
2010-01-31 11:59:14.125001,M015,OFF,Other_Activity
2010-01-31 11:59:14.828001,D029,CLOSE,Other_Activity
2010-01-31 11:59:15.437001,M003,OFF,Other_Activity
2010-01-31 11:59:17.421001,M015,ON,Other_Activity
2010-01-31 11:59:21.437001,M015,OFF,Other_Activity
2010-01-31 11:59:23.359001,M001,ON,Other_Activity
2010-01-31 11:59:27.312001,M001,OFF,Other_Activity
2010-01-31 11:59:29.000001,D029,OPEN,Other_Activity
2010-01-31 11:59:32.593001,M003,ON,Other_Activity
2010-01-31 11:59:33.640001,M015,ON,Other_Activity
2010-01-31 11:59:34.218001,M015,OFF,Other_Activity
2010-01-31 11:59:34.640001,M003,OFF,Other_Activity
2010-01-31 11:59:36.250001,D029,CLOSE,Other_Activity
2010-01-31 11:59:38.937001,M003,ON,Other_Activity
2010-01-31 11:59:39.859001,M003,OFF,Other_Activity
2010-01-31 11:59:40.234001,M015,ON,Other_Activity
2010-01-31 11:59:40.515001,M015,OFF,Other_Activity
2010-01-31 11:59:41.828001,M003,ON,Meal_Preparation
2010-01-31 11:59:45.843001,M003,OFF,Meal_Preparation
2010-01-31 11:59:47.109001,M015,ON,Meal_Preparation
2010-01-31 11:59:51.125001,M015,OFF,Meal_Preparation
2010-01-31 11:59:51.421001,M007,ON,Meal_Preparation
2010-01-31 11:59:54.734001,M017,ON,Meal_Preparation
2010-01-31 11:59:55.031001,M007,OFF,Meal_Preparation
2010-01-31 11:59:58.734001,M017,OFF,Meal_Preparation
2010-01-31 12:00:22.750001,M007,ON,Meal_Preparation
2010-01-31 12:00:25.390001,M015,ON,Meal_Preparation
2010-01-31 12:00:26.718001,M007,OFF,Meal_Preparation
2010-01-31 12:00:27.734001,M003,ON,Meal_Preparation
2010-01-31 12:00:29.359001,M015,OFF,Meal_Preparation
2010-01-31 12:00:34.031001,D029,OPEN,Meal_Preparation
2010-01-31 12:00:35.609001,M015,ON,Meal_Preparation
2010-01-31 12:00:35.953001,M015,OFF,Meal_Preparation
2010-01-31 12:00:36.328001,M003,OFF,Meal_Preparation
2010-01-31 12:00:36.609001,M003,ON,Meal_Preparation
2010-01-31 12:00:37.328001,M003,OFF,Meal_Preparation
2010-01-31 12:00:40.218001,M003,ON,Meal_Preparation
2010-01-31 12:00:44.250001,M003,OFF,Meal_Preparation
2010-01-31 12:00:45.500001,M003,ON,Meal_Preparation
2010-01-31 12:00:46.234001,M015,ON,Meal_Preparation
2010-01-31 12:00:47.234001,D029,CLOSE,Meal_Preparation
2010-01-31 12:00:49.531001,M003,OFF,Meal_Preparation
2010-01-31 12:00:50.828001,M015,OFF,Meal_Preparation
2010-01-31 12:00:54.828001,M015,ON,Meal_Preparation
2010-01-31 12:00:55.406001,M003,ON,Meal_Preparation
2010-01-31 12:00:58.734001,M015,OFF,Meal_Preparation
2010-01-31 12:00:59.421001,M003,OFF,Meal_Preparation
2010-01-31 12:01:41.328001,M001,ON,Meal_Preparation
2010-01-31 12:01:45.609001,M001,OFF,Meal_Preparation
2010-01-31 12:01:48.187001,M001,ON,Meal_Preparation
2010-01-31 12:01:52.218001,M001,OFF,Meal_Preparation
2010-01-31 12:01:54.234001,M001,ON,Meal_Preparation
2010-01-31 12:01:58.125001,M001,OFF,Meal_Preparation
2010-01-31 12:01:59.421001,D026,OPEN,Meal_Preparation
2010-01-31 12:01:59.828001,M001,ON,Meal_Preparation
2010-01-31 12:02:00.828001,M015,ON,Meal_Preparation
2010-01-31 12:02:04.125001,M001,OFF,Meal_Preparation
2010-01-31 12:02:04.703001,M015,OFF,Meal_Preparation
2010-01-31 12:02:47.625001,M001,ON,Meal_Preparation
2010-01-31 12:02:52.218001,M001,OFF,Meal_Preparation
2010-01-31 12:03:08.718001,M015,ON,Meal_Preparation
2010-01-31 12:03:09.125001,M001,ON,Meal_Preparation
2010-01-31 12:03:12.718001,M015,OFF,Meal_Preparation
2010-01-31 12:03:13.015001,M001,OFF,Meal_Preparation
2010-01-31 12:03:15.000001,M001,ON,Meal_Preparation
2010-01-31 12:03:19.015001,M001,OFF,Meal_Preparation
2010-01-31 12:03:28.921001,M001,ON,Meal_Preparation
2010-01-31 12:03:32.218001,M015,ON,Meal_Preparation
2010-01-31 12:03:32.812001,M001,OFF,Meal_Preparation
2010-01-31 12:03:33.781001,D026,CLOSE,Meal_Preparation
2010-01-31 12:03:36.125001,M015,OFF,Meal_Preparation
2010-01-31 12:03:52.984001,M001,ON,Meal_Preparation
2010-01-31 12:03:53.937001,M015,ON,Meal_Preparation
2010-01-31 12:03:57.234001,M001,OFF,Meal_Preparation
2010-01-31 12:03:58.203001,M015,OFF,Meal_Preparation
2010-01-31 12:04:14.703001,D027,OPEN,Take_Medicine
2010-01-31 12:04:15.125001,M015,ON,Take_Medicine
2010-01-31 12:04:15.421001,M003,ON,Take_Medicine
2010-01-31 12:04:21.312001,M003,OFF,Take_Medicine
2010-01-31 12:04:22.718001,M015,OFF,Take_Medicine
2010-01-31 12:04:53.015001,D027,CLOSE,Take_Medicine
2010-01-31 12:04:54.312001,M003,ON,Meal_Preparation
2010-01-31 12:04:58.312001,M003,OFF,Meal_Preparation
2010-01-31 12:05:26.343001,M015,ON,Meal_Preparation
2010-01-31 12:05:30.296001,M015,OFF,Meal_Preparation
2010-01-31 12:05:32.593001,M003,ON,Meal_Preparation
2010-01-31 12:05:32.937001,M015,ON,Meal_Preparation
2010-01-31 12:05:36.234001,D028,OPEN,Meal_Preparation
2010-01-31 12:05:36.625001,M003,OFF,Meal_Preparation
2010-01-31 12:05:37.203001,M015,OFF,Meal_Preparation
2010-01-31 12:05:41.515001,M015,ON,Meal_Preparation
2010-01-31 12:05:43.203001,M003,ON,Meal_Preparation
2010-01-31 12:05:45.515001,M015,OFF,Meal_Preparation
2010-01-31 12:05:47.109001,M003,OFF,Meal_Preparation
2010-01-31 12:05:47.515001,D028,CLOSE,Meal_Preparation
2010-01-31 12:05:48.515001,M015,ON,Meal_Preparation
2010-01-31 12:05:50.812001,M003,ON,Meal_Preparation
2010-01-31 12:05:52.734001,M015,OFF,Meal_Preparation
2010-01-31 12:05:54.718001,M003,OFF,Meal_Preparation
2010-01-31 12:06:04.312001,M015,ON,Meal_Preparation
2010-01-31 12:06:08.312001,M015,OFF,Meal_Preparation
2010-01-31 12:07:26.812001,M015,ON,Meal_Preparation
2010-01-31 12:07:31.109001,M015,OFF,Meal_Preparation
2010-01-31 12:08:08.687001,M001,ON,Meal_Preparation
2010-01-31 12:08:12.703001,M015,ON,Meal_Preparation
2010-01-31 12:08:13.000001,M001,OFF,Meal_Preparation
2010-01-31 12:08:16.968001,M015,OFF,Meal_Preparation
2010-01-31 12:08:18.593001,M015,ON,Meal_Preparation
2010-01-31 12:08:20.609001,M001,ON,Meal_Preparation
2010-01-31 12:08:22.609001,M015,OFF,Meal_Preparation
2010-01-31 12:08:24.890001,M001,OFF,Meal_Preparation
2010-01-31 12:08:26.203001,M001,ON,Meal_Preparation
2010-01-31 12:08:28.187001,M015,ON,Meal_Preparation
2010-01-31 12:08:30.171001,M001,OFF,Meal_Preparation
2010-01-31 12:08:32.500001,M015,OFF,Meal_Preparation
2010-01-31 12:08:45.296001,M015,ON,Meal_Preparation
2010-01-31 12:08:49.609001,M015,OFF,Meal_Preparation
2010-01-31 12:09:11.093001,D022,OPEN,Meal_Preparation
2010-01-31 12:09:19.000001,M015,ON,Meal_Preparation
2010-01-31 12:09:19.296001,D022,CLOSE,Meal_Preparation
2010-01-31 12:09:23.000001,M015,OFF,Meal_Preparation
2010-01-31 12:09:30.531001,M015,ON,Meal_Preparation
2010-01-31 12:09:34.484001,M015,OFF,Meal_Preparation
2010-01-31 12:09:49.406001,M015,ON,Meal_Preparation
2010-01-31 12:09:50.984001,M003,ON,Meal_Preparation
2010-01-31 12:09:53.281001,M015,OFF,Meal_Preparation
2010-01-31 12:09:53.625001,D029,OPEN,Meal_Preparation
2010-01-31 12:09:55.000001,M003,OFF,Meal_Preparation
2010-01-31 12:09:56.281001,M015,ON,Meal_Preparation
2010-01-31 12:09:58.296001,M003,ON,Meal_Preparation
2010-01-31 12:09:59.265001,D029,CLOSE,Meal_Preparation
2010-01-31 12:10:00.578001,M015,OFF,Meal_Preparation
2010-01-31 12:10:02.203001,M003,OFF,Meal_Preparation
2010-01-31 12:10:03.218001,M015,ON,Meal_Preparation
2010-01-31 12:10:07.203001,M015,OFF,Meal_Preparation
2010-01-31 12:10:20.984001,M015,ON,Meal_Preparation
2010-01-31 12:10:22.406001,M003,ON,Meal_Preparation
2010-01-31 12:10:25.281001,M015,OFF,Meal_Preparation
2010-01-31 12:10:26.625001,M003,OFF,Meal_Preparation
2010-01-31 12:10:28.593001,M003,ON,Meal_Preparation
2010-01-31 12:10:29.000001,M015,ON,Meal_Preparation
2010-01-31 12:10:32.609001,M003,OFF,Meal_Preparation
2010-01-31 12:10:33.218001,M015,OFF,Meal_Preparation
2010-01-31 12:10:34.593001,M003,ON,Meal_Preparation
2010-01-31 12:10:36.203001,M015,ON,Meal_Preparation
2010-01-31 12:10:38.187001,M003,OFF,Meal_Preparation
2010-01-31 12:10:39.468001,M003,ON,Meal_Preparation
2010-01-31 12:10:40.203001,M015,OFF,Meal_Preparation
2010-01-31 12:10:41.796001,M015,ON,Meal_Preparation
2010-01-31 12:10:43.500001,M003,OFF,Meal_Preparation
2010-01-31 12:10:44.093001,M007,ON,Other_Activity
2010-01-31 12:10:45.796001,M015,OFF,Other_Activity
2010-01-31 12:10:48.093001,M007,OFF,Other_Activity
2010-01-31 12:10:50.078001,M017,ON,Other_Activity
2010-01-31 12:10:54.375001,M017,OFF,Other_Activity
2010-01-31 12:10:58.703001,M017,ON,Other_Activity
2010-01-31 12:11:02.593001,M017,OFF,Other_Activity
2010-01-31 12:11:04.296001,M010,ON,Other_Activity
2010-01-31 12:11:04.593001,M017,ON,Other_Activity
2010-01-31 12:11:08.187001,M010,OFF,Other_Activity
2010-01-31 12:11:08.593001,M017,OFF,Other_Activity
2010-01-31 12:11:09.875001,M010,ON,Other_Activity
2010-01-31 12:11:10.890001,M017,ON,Other_Activity
2010-01-31 12:11:13.781001,M010,OFF,Other_Activity
2010-01-31 12:11:15.500001,M017,OFF,Other_Activity
2010-01-31 12:11:15.765001,M010,ON,Eating
2010-01-31 12:11:19.093001,M010,OFF,Eating
2010-01-31 12:11:21.406001,M010,ON,Eating
2010-01-31 12:11:25.406001,M010,OFF,Eating
2010-01-31 12:11:28.000001,M010,ON,Eating
2010-01-31 12:11:32.296001,M010,OFF,Eating
2010-01-31 12:11:46.781001,M010,ON,Eating
2010-01-31 12:11:50.796001,M010,OFF,Eating
2010-01-31 12:12:10.296001,M010,ON,Eating
2010-01-31 12:12:14.593001,M010,OFF,Eating
2010-01-31 12:12:17.453001,M010,ON,Eating
2010-01-31 12:12:21.500001,M010,OFF,Eating
2010-01-31 12:12:41.296001,M010,ON,Eating
2010-01-31 12:12:45.234001,M010,OFF,Eating
2010-01-31 12:12:55.468001,M010,ON,Eating
2010-01-31 12:12:59.390001,M010,OFF,Eating
2010-01-31 12:13:02.375001,M010,ON,Eating
2010-01-31 12:13:06.390001,M010,OFF,Eating
2010-01-31 12:13:10.281001,M010,ON,Eating
2010-01-31 12:13:14.593001,M010,OFF,Eating
2010-01-31 12:14:04.765001,M010,ON,Eating
2010-01-31 12:14:08.671001,M010,OFF,Eating
2010-01-31 12:14:23.250001,M010,ON,Eating
2010-01-31 12:14:27.187001,M010,OFF,Eating
2010-01-31 12:14:50.281001,M010,ON,Eating
2010-01-31 12:14:54.562001,M010,OFF,Eating
2010-01-31 12:15:20.968001,M010,ON,Eating
2010-01-31 12:15:24.984001,M010,OFF,Eating
2010-01-31 12:15:41.750001,M010,ON,Eating
2010-01-31 12:15:45.781001,M010,OFF,Eating
2010-01-31 12:16:51.078001,M010,ON,Eating
2010-01-31 12:16:55.078001,M010,OFF,Eating
2010-01-31 12:17:47.875001,M010,ON,Eating
2010-01-31 12:17:51.734001,M010,OFF,Eating
2010-01-31 12:18:52.156001,M010,ON,Eating
2010-01-31 12:18:56.171001,M010,OFF,Eating
2010-01-31 12:23:05.578001,M010,ON,Other_Activity
2010-01-31 12:23:09.546001,M010,OFF,Other_Activity
2010-01-31 12:23:19.437001,M010,ON,Other_Activity
2010-01-31 12:23:23.046001,M010,OFF,Other_Activity
2010-01-31 12:23:25.734001,M010,ON,Other_Activity
2010-01-31 12:23:30.062001,M010,OFF,Other_Activity
2010-01-31 12:23:31.656001,M010,ON,Other_Activity
2010-01-31 12:23:35.281001,M010,OFF,Other_Activity
2010-01-31 14:44:58.171001,M010,ON,Other_Activity
2010-01-31 14:45:02.062001,M010,OFF,Other_Activity
2010-01-31 14:45:06.093001,M010,ON,Other_Activity
2010-01-31 14:45:10.000001,M010,OFF,Other_Activity
2010-01-31 14:47:21.375001,M010,ON,Other_Activity
2010-01-31 14:47:25.281001,M010,OFF,Other_Activity
2010-01-31 14:47:27.296001,M010,ON,Other_Activity
2010-01-31 14:47:31.578001,M010,OFF,Other_Activity
2010-01-31 15:15:55.984001,M010,ON,Other_Activity
2010-01-31 15:15:59.890001,M010,OFF,Other_Activity
2010-01-31 15:19:21.187001,M010,ON,Other_Activity
2010-01-31 15:19:25.187001,M010,OFF,Other_Activity
2010-01-31 15:21:04.484001,M010,ON,Other_Activity
2010-01-31 15:21:08.765001,M010,OFF,Other_Activity
2010-01-31 15:21:27.859001,M010,ON,Other_Activity
2010-01-31 15:21:31.859001,M010,OFF,Other_Activity
2010-01-31 15:21:34.890001,M010,ON,Other_Activity
2010-01-31 15:21:39.187001,M010,OFF,Other_Activity
2010-01-31 15:21:41.062001,M010,ON,Other_Activity
2010-01-31 15:21:45.062001,M010,OFF,Other_Activity
2010-01-31 15:21:48.671001,M009,ON,Other_Activity
2010-01-31 15:21:49.078001,M010,ON,Other_Activity
2010-01-31 15:21:50.390001,M017,ON,Other_Activity
2010-01-31 15:21:52.968001,M009,OFF,Other_Activity
2010-01-31 15:21:53.265001,M010,OFF,Other_Activity
2010-01-31 15:21:54.281001,M017,OFF,Other_Activity
2010-01-31 15:21:59.875001,M008,ON,Other_Activity
2010-01-31 15:22:05.171001,M004,ON,Personal_Hygiene
2010-01-31 15:22:05.578001,M008,OFF,Personal_Hygiene
2010-01-31 15:22:08.156001,M004,OFF,Personal_Hygiene
2010-01-31 15:22:10.484001,M004,ON,Personal_Hygiene
2010-01-31 15:22:15.062001,M004,OFF,Personal_Hygiene
2010-01-31 15:22:17.078001,M004,ON,Personal_Hygiene
2010-01-31 15:22:21.078001,M004,OFF,Personal_Hygiene
2010-01-31 15:22:50.781001,M004,ON,Personal_Hygiene
2010-01-31 15:22:54.671001,M004,OFF,Personal_Hygiene
2010-01-31 15:24:09.937001,M004,ON,Personal_Hygiene
2010-01-31 15:24:13.843001,M004,OFF,Personal_Hygiene
2010-01-31 15:24:24.468001,M004,ON,Personal_Hygiene
2010-01-31 15:24:28.781001,M004,OFF,Personal_Hygiene
2010-01-31 15:24:37.968001,M016,ON,Personal_Hygiene
2010-01-31 15:24:41.968001,M016,OFF,Personal_Hygiene
2010-01-31 15:24:45.531001,M016,ON,Personal_Hygiene
2010-01-31 15:24:45.843001,M004,ON,Personal_Hygiene
2010-01-31 15:24:49.578001,M016,OFF,Personal_Hygiene
2010-01-31 15:24:50.578001,M004,OFF,Personal_Hygiene
2010-01-31 15:24:51.875001,M004,ON,Personal_Hygiene
2010-01-31 15:24:55.468001,M008,ON,Personal_Hygiene
2010-01-31 15:24:56.437001,M004,OFF,Personal_Hygiene
2010-01-31 15:24:59.468001,M008,OFF,Other_Activity
2010-01-31 15:25:18.531001,M017,ON,Other_Activity
2010-01-31 15:25:22.546001,M017,OFF,Other_Activity
2010-01-31 15:25:24.468001,M017,ON,Other_Activity
2010-01-31 15:25:28.468001,M017,OFF,Other_Activity
2010-01-31 15:26:13.656001,M007,ON,Other_Activity
2010-01-31 15:26:17.968001,M007,OFF,Other_Activity
2010-01-31 15:26:18.937001,M007,ON,Other_Activity
2010-01-31 15:26:23.265001,M007,OFF,Other_Activity
2010-01-31 15:26:24.562001,M007,ON,Other_Activity
2010-01-31 15:26:26.250001,M015,ON,Other_Activity
2010-01-31 15:26:28.843001,M007,OFF,Other_Activity
2010-01-31 15:26:29.140001,M003,ON,Other_Activity
2010-01-31 15:26:30.156001,M015,OFF,Other_Activity
2010-01-31 15:26:32.171001,M015,ON,Other_Activity
2010-01-31 15:26:33.468001,M003,OFF,Other_Activity
2010-01-31 15:26:36.171001,M003,ON,Other_Activity
2010-01-31 15:26:36.453001,M015,OFF,Other_Activity
2010-01-31 15:26:38.046001,M015,ON,Other_Activity
2010-01-31 15:26:40.062001,M003,OFF,Other_Activity
2010-01-31 15:26:41.765001,D029,OPEN,Other_Activity
2010-01-31 15:26:42.046001,M015,OFF,Other_Activity
2010-01-31 15:26:43.359001,M003,ON,Other_Activity
2010-01-31 15:26:46.953001,M003,OFF,Other_Activity
2010-01-31 15:26:51.265001,M015,ON,Other_Activity
2010-01-31 15:26:51.671001,D029,CLOSE,Other_Activity
2010-01-31 15:26:52.265001,M003,ON,Other_Activity
2010-01-31 15:26:52.671001,M015,OFF,Other_Activity
2010-01-31 15:26:52.953001,M003,OFF,Other_Activity
2010-01-31 15:26:56.265001,M003,ON,Other_Activity
2010-01-31 15:27:00.156001,M003,OFF,Other_Activity
2010-01-31 15:27:02.859001,M003,ON,Other_Activity
2010-01-31 15:27:07.171001,M003,OFF,Other_Activity
2010-01-31 15:27:09.468001,M003,ON,Other_Activity
2010-01-31 15:27:13.359001,M015,ON,Other_Activity
