,Time,Sensor,Signal,Activity
7624,2010-01-20 11:25:16.906001,M003,OFF,Meal_Preparation
7625,2010-01-20 11:25:17.625001,M015,OFF,Meal_Preparation
7626,2010-01-20 11:25:22.531001,M003,ON,Meal_Preparation
7627,2010-01-20 11:25:26.500001,M003,OFF,Meal_Preparation
7628,2010-01-20 11:25:28.828001,M003,ON,Meal_Preparation
7629,2010-01-20 11:25:33.125001,M003,OFF,Meal_Preparation
7630,2010-01-20 11:25:45.906001,M003,ON,Meal_Preparation
7631,2010-01-20 11:25:49.906001,M003,OFF,Meal_Preparation
7632,2010-01-20 11:26:08.015001,M003,ON,Meal_Preparation
7633,2010-01-20 11:26:12.031001,M003,OFF,Meal_Preparation
7634,2010-01-20 11:26:21.921001,M003,ON,Meal_Preparation
7635,2010-01-20 11:26:26.203001,M003,OFF,Meal_Preparation
7636,2010-01-20 11:26:31.125001,M003,ON,Meal_Preparation
7637,2010-01-20 11:26:35.406001,M003,OFF,Meal_Preparation
7638,2010-01-20 11:26:44.015001,M003,ON,Meal_Preparation
7639,2010-01-20 11:26:48.031001,M003,OFF,Meal_Preparation
7640,2010-01-20 11:26:51.906001,M003,ON,Meal_Preparation
7641,2010-01-20 11:26:54.921001,M015,ON,Meal_Preparation
7642,2010-01-20 11:26:55.890001,M003,OFF,Meal_Preparation
7643,2010-01-20 11:26:58.921001,M015,OFF,Meal_Preparation
7644,2010-01-20 11:27:22.000001,M001,ON,Meal_Preparation
7645,2010-01-20 11:27:25.906001,M001,OFF,Meal_Preparation
7646,2010-01-20 11:27:27.890001,M001,ON,Meal_Preparation
7647,2010-01-20 11:27:31.921001,M001,OFF,Meal_Preparation
7648,2010-01-20 11:27:40.828001,M015,ON,Meal_Preparation
7649,2010-01-20 11:27:42.828001,M001,ON,Meal_Preparation
7650,2010-01-20 11:27:45.125001,M015,OFF,Meal_Preparation
7651,2010-01-20 11:27:46.718001,M001,OFF,Meal_Preparation
7652,2010-01-20 11:27:48.046001,M001,ON,Meal_Preparation
7653,2010-01-20 11:27:52.312001,M001,OFF,Meal_Preparation
7654,2010-01-20 11:27:56.609001,M001,ON,Meal_Preparation
7655,2010-01-20 11:27:59.312001,M015,ON,Meal_Preparation
7656,2010-01-20 11:28:00.625001,M001,OFF,Meal_Preparation
7657,2010-01-20 11:28:03.218001,M015,OFF,Meal_Preparation
7658,2010-01-20 11:29:30.296001,M015,ON,Meal_Preparation
7659,2010-01-20 11:29:34.281001,M015,OFF,Meal_Preparation
7660,2010-01-20 11:29:58.406001,M015,ON,Meal_Preparation
7661,2010-01-20 11:30:02.312001,M015,OFF,Meal_Preparation
7662,2010-01-20 11:30:27.812001,M001,ON,Meal_Preparation
7663,2010-01-20 11:30:30.390001,D026,OPEN,Meal_Preparation
7664,2010-01-20 11:30:32.000001,M001,OFF,Meal_Preparation
7665,2010-01-20 11:30:39.015001,M001,ON,Meal_Preparation
7666,2010-01-20 11:30:42.890001,M001,OFF,Meal_Preparation
7667,2010-01-20 11:30:45.906001,M001,ON,Meal_Preparation
7668,2010-01-20 11:30:50.187001,M001,OFF,Meal_Preparation
7669,2010-01-20 11:31:01.703001,M001,ON,Meal_Preparation
7670,2010-01-20 11:31:03.687001,M015,ON,Meal_Preparation
7671,2010-01-20 11:31:05.703001,M001,OFF,Meal_Preparation
7672,2010-01-20 11:31:07.703001,M015,OFF,Meal_Preparation
7673,2010-01-20 11:31:15.937001,M015,ON,Meal_Preparation
7674,2010-01-20 11:31:18.609001,M001,ON,Meal_Preparation
7675,2010-01-20 11:31:19.890001,M015,OFF,Meal_Preparation
7676,2010-01-20 11:31:22.515001,M001,OFF,Meal_Preparation
7677,2010-01-20 11:31:23.906001,M001,ON,Meal_Preparation
7678,2010-01-20 11:31:27.796001,M001,OFF,Meal_Preparation
7679,2010-01-20 11:31:31.812001,M001,ON,Meal_Preparation
7680,2010-01-20 11:31:36.109001,M001,OFF,Meal_Preparation
7681,2010-01-20 11:31:39.687001,M001,ON,Meal_Preparation
7682,2010-01-20 11:31:44.000001,M001,OFF,Meal_Preparation
7683,2010-01-20 11:31:46.593001,M001,ON,Meal_Preparation
7684,2010-01-20 11:31:47.296001,D026,CLOSE,Meal_Preparation
7685,2010-01-20 11:31:50.906001,M001,OFF,Meal_Preparation
7686,2010-01-20 11:31:55.203001,M015,ON,Meal_Preparation
7687,2010-01-20 11:31:59.484001,M015,OFF,Meal_Preparation
7688,2010-01-20 11:34:01.281001,M001,ON,Meal_Preparation
7689,2010-01-20 11:34:05.171001,M001,OFF,Meal_Preparation
7690,2010-01-20 11:34:51.375001,M015,ON,Meal_Preparation
7691,2010-01-20 11:34:54.375001,M001,ON,Meal_Preparation
7692,2010-01-20 11:34:55.687001,M015,OFF,Meal_Preparation
7693,2010-01-20 11:34:58.687001,M015,ON,Meal_Preparation
7694,2010-01-20 11:34:58.984001,M001,OFF,Meal_Preparation
7695,2010-01-20 11:35:02.593001,M015,OFF,Meal_Preparation
7696,2010-01-20 11:35:03.578001,M001,ON,Meal_Preparation
7697,2010-01-20 11:35:07.562001,M001,OFF,Meal_Preparation
7698,2010-01-20 11:35:09.859001,M001,ON,Meal_Preparation
7699,2010-01-20 11:35:11.187001,M015,ON,Meal_Preparation
7700,2010-01-20 11:35:12.187001,M003,ON,Meal_Preparation
7701,2010-01-20 11:35:14.171001,M001,OFF,Meal_Preparation
7702,2010-01-20 11:35:15.187001,M015,OFF,Meal_Preparation
7703,2010-01-20 11:35:16.500001,M003,OFF,Meal_Preparation
7704,2010-01-20 11:36:03.671001,M015,ON,Meal_Preparation
7705,2010-01-20 11:36:07.671001,M015,OFF,Meal_Preparation
7706,2010-01-20 11:37:24.484001,M015,ON,Meal_Preparation
7707,2010-01-20 11:37:28.484001,M015,OFF,Meal_Preparation
7708,2010-01-20 11:38:04.484001,M015,ON,Meal_Preparation
7709,2010-01-20 11:38:08.390001,M015,OFF,Meal_Preparation
7710,2010-01-20 11:38:25.875001,M015,ON,Meal_Preparation
7711,2010-01-20 11:38:29.906001,M015,OFF,Meal_Preparation
7712,2010-01-20 11:38:39.468001,M015,ON,Meal_Preparation
7713,2010-01-20 11:38:44.359001,M015,OFF,Meal_Preparation
7714,2010-01-20 11:40:02.937001,M015,ON,Meal_Preparation
7715,2010-01-20 11:40:06.875001,M015,OFF,Meal_Preparation
7716,2010-01-20 11:40:10.859001,D022,OPEN,Meal_Preparation
7717,2010-01-20 11:40:11.468001,M015,ON,Meal_Preparation
7718,2010-01-20 11:40:15.484001,M015,OFF,Meal_Preparation
7719,2010-01-20 11:40:26.671001,D022,CLOSE,Meal_Preparation
7720,2010-01-20 11:40:26.953001,M015,ON,Meal_Preparation
7721,2010-01-20 11:40:30.687001,M015,OFF,Meal_Preparation
7722,2010-01-20 11:40:32.578001,M015,ON,Meal_Preparation
7723,2010-01-20 11:40:35.578001,M001,ON,Meal_Preparation
7724,2010-01-20 11:40:36.578001,M015,OFF,Meal_Preparation
7725,2010-01-20 11:40:39.578001,M001,OFF,Meal_Preparation
7726,2010-01-20 11:40:41.562001,M015,ON,Meal_Preparation
7727,2010-01-20 11:40:44.156001,M003,ON,Meal_Preparation
7728,2010-01-20 11:40:45.468001,M015,OFF,Meal_Preparation
7729,2010-01-20 11:40:47.781001,M015,ON,Meal_Preparation
7730,2010-01-20 11:40:48.468001,M003,OFF,Meal_Preparation
7731,2010-01-20 11:40:49.781001,M007,ON,Other_Activity
7732,2010-01-20 11:40:51.781001,M015,OFF,Other_Activity
7733,2010-01-20 11:40:54.046001,M007,OFF,Other_Activity
7734,2010-01-20 11:40:57.078001,M017,ON,Other_Activity
7735,2010-01-20 11:41:00.968001,M017,OFF,Other_Activity
7736,2010-01-20 11:41:29.656001,M017,ON,Other_Activity
7737,2010-01-20 11:41:33.000001,M009,ON,Other_Activity
7738,2010-01-20 11:41:33.968001,M017,OFF,Other_Activity
7739,2010-01-20 11:41:35.265001,M011,ON,Other_Activity
7740,2010-01-20 11:41:36.953001,M009,OFF,Other_Activity
7741,2010-01-20 11:41:39.281001,M011,OFF,Other_Activity
7742,2010-01-20 11:41:42.281001,M009,ON,Other_Activity
7743,2010-01-20 11:41:45.171001,M017,ON,Other_Activity
7744,2010-01-20 11:41:46.187001,M009,OFF,Other_Activity
7745,2010-01-20 11:41:49.171001,M017,OFF,Other_Activity
7746,2010-01-20 11:42:06.640001,M007,ON,Other_Activity
7747,2010-01-20 11:42:08.265001,M015,ON,Other_Activity
7748,2010-01-20 11:42:10.656001,M007,OFF,Other_Activity
7749,2010-01-20 11:42:11.265001,M003,ON,Other_Activity
7750,2010-01-20 11:42:12.234001,M015,OFF,Other_Activity
7751,2010-01-20 11:42:13.562001,D027,OPEN,Take_Medicine
7752,2010-01-20 11:42:15.578001,M003,OFF,Take_Medicine
7753,2010-01-20 11:42:16.859001,M003,ON,Take_Medicine
7754,2010-01-20 11:42:17.265001,D027,CLOSE,Take_Medicine
7755,2010-01-20 11:42:18.875001,M015,ON,Other_Activity
7756,2010-01-20 11:42:20.890001,M003,OFF,Other_Activity
7757,2010-01-20 11:42:22.875001,M015,OFF,Other_Activity
7758,2010-01-20 11:42:24.171001,M015,ON,Other_Activity
7759,2010-01-20 11:42:25.468001,M003,ON,Other_Activity
7760,2010-01-20 11:42:28.734001,M015,OFF,Other_Activity
7761,2010-01-20 11:42:29.453001,M003,OFF,Other_Activity
7762,2010-01-20 11:42:31.359001,M015,ON,Other_Activity
7763,2010-01-20 11:42:31.781001,M003,ON,Other_Activity
7764,2010-01-20 11:42:34.671001,M007,ON,Other_Activity
7765,2010-01-20 11:42:35.375001,M015,OFF,Other_Activity
7766,2010-01-20 11:42:36.062001,M003,OFF,Other_Activity
7767,2010-01-20 11:42:38.671001,M007,OFF,Other_Activity
7768,2010-01-20 11:42:39.640001,M017,ON,Other_Activity
7769,2010-01-20 11:42:43.671001,M017,OFF,Other_Activity
7770,2010-01-20 11:42:46.562001,M017,ON,Other_Activity
7771,2010-01-20 11:42:46.968001,M010,ON,Other_Activity
7772,2010-01-20 11:42:50.562001,M017,OFF,Other_Activity
7773,2010-01-20 11:42:50.859001,M010,OFF,Other_Activity
7774,2010-01-20 11:43:03.453001,M017,ON,Other_Activity
7775,2010-01-20 11:43:07.359001,M017,OFF,Other_Activity
7776,2010-01-20 11:43:09.078001,M010,ON,Other_Activity
7777,2010-01-20 11:43:09.671001,M017,ON,Other_Activity
7778,2010-01-20 11:43:13.375001,M010,OFF,Other_Activity
7779,2010-01-20 11:43:13.656001,M017,OFF,Other_Activity
7780,2010-01-20 11:43:14.968001,M010,ON,Other_Activity
7781,2010-01-20 11:43:18.968001,M010,OFF,Other_Activity
7782,2010-01-20 11:43:21.562001,M010,ON,Eating
7783,2010-01-20 11:43:25.546001,M010,OFF,Eating
7784,2010-01-20 11:43:37.062001,M010,ON,Eating
7785,2010-01-20 11:43:41.078001,M010,OFF,Eating
7786,2010-01-20 11:43:52.546001,M010,ON,Eating
7787,2010-01-20 11:43:56.562001,M010,OFF,Eating
7788,2010-01-20 11:45:21.343001,M010,ON,Eating
7789,2010-01-20 11:45:25.359001,M010,OFF,Eating
7790,2010-01-20 11:45:46.765001,M010,ON,Eating
7791,2010-01-20 11:45:50.765001,M010,OFF,Eating
7792,2010-01-20 11:45:52.359001,M010,ON,Eating
7793,2010-01-20 11:45:56.656001,M010,OFF,Eating
7794,2010-01-20 11:45:59.250001,M010,ON,Eating
7795,2010-01-20 11:46:03.562001,M010,OFF,Eating
7796,2010-01-20 11:46:08.859001,M010,ON,Eating
7797,2010-01-20 11:46:12.859001,M010,OFF,Eating
7798,2010-01-20 11:46:14.843001,M010,ON,Eating
7799,2010-01-20 11:46:19.468001,M010,OFF,Eating
7800,2010-01-20 11:46:37.234001,M010,ON,Eating
7801,2010-01-20 11:46:41.250001,M010,OFF,Eating
7802,2010-01-20 11:46:54.453001,M010,ON,Eating
7803,2010-01-20 11:46:58.359001,M010,OFF,Eating
7804,2010-01-20 11:47:00.328001,M010,ON,Eating
7805,2010-01-20 11:47:04.359001,M010,OFF,Eating
7806,2010-01-20 11:47:15.875001,M010,ON,Eating
7807,2010-01-20 11:47:19.828001,M010,OFF,Eating
7808,2010-01-20 11:47:23.437001,M010,ON,Eating
7809,2010-01-20 11:47:27.453001,M010,OFF,Eating
7810,2010-01-20 11:47:36.328001,M010,ON,Eating
7811,2010-01-20 11:47:40.218001,M010,OFF,Eating
7812,2010-01-20 11:47:43.234001,M010,ON,Eating
7813,2010-01-20 11:47:47.546001,M010,OFF,Eating
7814,2010-01-20 11:52:04.625001,M010,ON,Eating
7815,2010-01-20 11:52:08.531001,M010,OFF,Eating
7816,2010-01-20 11:52:36.218001,M010,ON,Eating
7817,2010-01-20 11:52:40.531001,M010,OFF,Eating
7818,2010-01-20 11:53:18.859001,M010,ON,Eating
7819,2010-01-20 11:53:23.421001,M010,OFF,Eating
7820,2010-01-20 11:53:24.734001,M010,ON,Eating
7821,2010-01-20 11:53:29.015001,M010,OFF,Eating
7822,2010-01-20 11:53:31.328001,M010,ON,Eating
7823,2010-01-20 11:53:35.609001,M010,OFF,Eating
7824,2010-01-20 11:58:34.000001,M010,ON,Eating
7825,2010-01-20 11:58:37.921001,M010,OFF,Eating
7826,2010-01-20 12:03:56.406001,M010,ON,Eating
7827,2010-01-20 12:04:00.296001,M010,OFF,Eating
7828,2010-01-20 12:05:02.406001,M010,ON,Eating
7829,2010-01-20 12:05:06.296001,M010,OFF,Eating
7830,2010-01-20 12:08:52.671001,M010,ON,Other_Activity
7831,2010-01-20 12:08:56.687001,M010,OFF,Other_Activity
7832,2010-01-20 12:11:46.281001,M010,ON,Other_Activity
7833,2010-01-20 12:11:50.203001,M010,OFF,Other_Activity
7834,2010-01-20 12:35:06.406001,M010,ON,Other_Activity
7835,2010-01-20 12:35:10.296001,M010,OFF,Other_Activity
7836,2010-01-20 12:35:16.281001,M010,ON,Other_Activity
7837,2010-01-20 12:35:20.187001,M010,OFF,Other_Activity
7838,2010-01-20 12:35:25.203001,M010,ON,Other_Activity
7839,2010-01-20 12:35:29.078001,M010,OFF,Other_Activity
7840,2010-01-20 12:47:04.468001,M010,ON,Other_Activity
7841,2010-01-20 12:47:08.359001,M010,OFF,Other_Activity
7842,2010-01-20 12:47:10.656001,M010,ON,Other_Activity
7843,2010-01-20 12:47:12.640001,M017,ON,Other_Activity
7844,2010-01-20 12:47:13.359001,M009,ON,Other_Activity
7845,2010-01-20 12:47:14.640001,M010,OFF,Other_Activity
7846,2010-01-20 12:47:16.953001,M017,OFF,Other_Activity
7847,2010-01-20 12:47:17.656001,M009,OFF,Other_Activity
7848,2010-01-20 12:47:27.562001,M009,ON,Other_Activity
7849,2010-01-20 12:47:31.140001,M009,OFF,Other_Activity
7850,2010-01-20 12:47:31.437001,M017,ON,Other_Activity
7851,2010-01-20 12:47:35.437001,M017,OFF,Other_Activity
7852,2010-01-20 12:47:37.421001,M009,ON,Other_Activity
7853,2010-01-20 12:47:40.359001,M017,ON,Other_Activity
7854,2010-01-20 12:47:41.359001,M009,OFF,Other_Activity
7855,2010-01-20 12:47:44.640001,M017,OFF,Other_Activity
7856,2010-01-20 12:47:46.359001,M017,ON,Other_Activity
7857,2010-01-20 12:47:50.218001,M017,OFF,Other_Activity
7858,2010-01-20 12:47:55.859001,M010,ON,Other_Activity
7859,2010-01-20 12:47:59.859001,M010,OFF,Other_Activity
7860,2010-01-20 12:48:02.453001,M010,ON,Other_Activity
7861,2010-01-20 12:48:06.453001,M010,OFF,Other_Activity
7862,2010-01-20 12:48:35.140001,M010,ON,Other_Activity
7863,2010-01-20 12:48:39.453001,M010,OFF,Other_Activity
7864,2010-01-20 12:48:42.453001,M010,ON,Other_Activity
7865,2010-01-20 12:48:46.359001,M010,OFF,Other_Activity
7866,2010-01-20 12:48:52.671001,M010,ON,Other_Activity
7867,2010-01-20 12:48:56.953001,M010,OFF,Other_Activity
7868,2010-01-20 12:49:01.234001,M010,ON,Other_Activity
7869,2010-01-20 12:49:05.140001,M010,OFF,Other_Activity
7870,2010-01-20 12:49:24.937001,M010,ON,Other_Activity
7871,2010-01-20 12:49:29.250001,M010,OFF,Other_Activity
7872,2010-01-20 12:49:31.234001,M010,ON,Other_Activity
7873,2010-01-20 12:49:35.250001,M010,OFF,Other_Activity
7874,2010-01-20 12:49:39.156001,M017,ON,Other_Activity
7875,2010-01-20 12:49:43.156001,M017,OFF,Other_Activity
7876,2010-01-20 12:49:51.750001,M008,ON,Other_Activity
7877,2010-01-20 12:49:56.046001,M008,OFF,Other_Activity
7878,2010-01-20 12:49:58.953001,M008,ON,Other_Activity
7879,2010-01-20 12:50:00.656001,M004,ON,Personal_Hygiene
7880,2010-01-20 12:50:02.953001,M008,OFF,Personal_Hygiene
7881,2010-01-20 12:50:04.953001,M004,OFF,Personal_Hygiene
7882,2010-01-20 12:50:06.546001,M004,ON,Personal_Hygiene
7883,2010-01-20 12:50:08.546001,M016,ON,Personal_Hygiene
7884,2010-01-20 12:50:10.531001,M004,OFF,Personal_Hygiene
7885,2010-01-20 12:50:12.109001,M016,OFF,Personal_Hygiene
7886,2010-01-20 12:50:12.546001,M004,ON,Personal_Hygiene
7887,2010-01-20 12:50:16.156001,M004,OFF,Personal_Hygiene
7888,2010-01-20 12:50:25.750001,M004,ON,Personal_Hygiene
7889,2010-01-20 12:50:29.609001,M004,OFF,Personal_Hygiene
7890,2010-01-20 12:52:58.140001,M016,ON,Personal_Hygiene
7891,2010-01-20 12:53:02.125001,M016,OFF,Personal_Hygiene
7892,2010-01-20 12:54:03.531001,M016,ON,Personal_Hygiene
7893,2010-01-20 12:54:07.437001,M016,OFF,Personal_Hygiene
7894,2010-01-20 12:54:24.640001,M004,ON,Personal_Hygiene
7895,2010-01-20 12:54:28.515001,M004,OFF,Personal_Hygiene
7896,2010-01-20 12:55:04.531001,M004,ON,Personal_Hygiene
7897,2010-01-20 12:55:08.500001,M004,OFF,Personal_Hygiene
7898,2010-01-20 12:55:19.734001,M004,ON,Personal_Hygiene
7899,2010-01-20 12:55:24.328001,M004,OFF,Personal_Hygiene
7900,2010-01-20 12:55:27.906001,M004,ON,Personal_Hygiene
7901,2010-01-20 12:55:31.921001,M004,OFF,Personal_Hygiene
7902,2010-01-20 12:55:33.937001,M004,ON,Personal_Hygiene
7903,2010-01-20 12:55:35.937001,M008,ON,Personal_Hygiene
7904,2010-01-20 12:55:37.843001,M004,OFF,Personal_Hygiene
7905,2010-01-20 12:55:39.828001,M008,OFF,Other_Activity
7906,2010-01-20 12:55:42.109001,M008,ON,Other_Activity
7907,2010-01-20 12:55:45.421001,M017,ON,Other_Activity
7908,2010-01-20 12:55:46.125001,M008,OFF,Other_Activity
7909,2010-01-20 12:55:49.718001,M017,OFF,Other_Activity
7910,2010-01-20 12:55:52.734001,M017,ON,Other_Activity
7911,2010-01-20 12:55:57.031001,M017,OFF,Other_Activity
7912,2010-01-20 12:55:57.328001,M010,ON,Other_Activity
7913,2010-01-20 12:56:01.328001,M010,OFF,Other_Activity
7914,2010-01-20 12:56:04.609001,M010,ON,Other_Activity
7915,2010-01-20 12:56:08.937001,M010,OFF,Other_Activity
7916,2010-01-20 12:56:17.828001,M010,ON,Other_Activity
7917,2010-01-20 12:56:22.421001,M010,OFF,Other_Activity
7918,2010-01-20 12:57:06.906001,M010,ON,Other_Activity
7919,2010-01-20 12:57:10.906001,M010,OFF,Other_Activity
7920,2010-01-20 12:57:43.203001,M010,ON,Other_Activity
7921,2010-01-20 12:57:47.203001,M010,OFF,Other_Activity
7922,2010-01-20 12:57:51.203001,M010,ON,Other_Activity
7923,2010-01-20 12:57:55.125001,M010,OFF,Other_Activity
7924,2010-01-20 12:57:56.125001,M010,ON,Other_Activity
7925,2010-01-20 12:58:00.406001,M010,OFF,Other_Activity
7926,2010-01-20 12:58:04.718001,M010,ON,Other_Activity
7927,2010-01-20 12:58:08.609001,M010,OFF,Other_Activity
7928,2010-01-20 12:58:10.609001,M010,ON,Other_Activity
7929,2010-01-20 12:58:14.921001,M010,OFF,Other_Activity
7930,2010-01-20 12:58:26.515001,M010,ON,Other_Activity
7931,2010-01-20 12:58:30.406001,M010,OFF,Other_Activity
7932,2010-01-20 12:58:37.718001,M010,ON,Other_Activity
7933,2010-01-20 12:58:41.609001,M010,OFF,Other_Activity
7934,2010-01-20 12:58:51.515001,M010,ON,Other_Activity
7935,2010-01-20 12:58:55.515001,M010,OFF,Other_Activity
7936,2010-01-20 12:59:03.421001,M010,ON,Other_Activity
7937,2010-01-20 12:59:07.718001,M010,OFF,Other_Activity
7938,2010-01-20 12:59:12.296001,M010,ON,Other_Activity
7939,2010-01-20 12:59:16.609001,M010,OFF,Other_Activity
7940,2010-01-20 12:59:18.328001,M010,ON,Other_Activity
7941,2010-01-20 12:59:22.218001,M010,OFF,Other_Activity
7942,2010-01-20 12:59:52.921001,M010,ON,Other_Activity
7943,2010-01-20 12:59:56.921001,M010,OFF,Other_Activity
7944,2010-01-20 12:59:58.500001,M010,ON,Other_Activity
7945,2010-01-20 13:00:02.484001,M010,OFF,Other_Activity
7946,2010-01-20 13:00:14.718001,M010,ON,Other_Activity
7947,2010-01-20 13:00:18.718001,M010,OFF,Other_Activity
7948,2010-01-20 13:00:22.296001,M010,ON,Other_Activity
7949,2010-01-20 13:00:26.312001,M010,OFF,Other_Activity
7950,2010-01-20 13:14:01.671001,M010,ON,Other_Activity
7951,2010-01-20 13:14:06.265001,M010,OFF,Other_Activity
7952,2010-01-20 13:14:07.250001,M010,ON,Other_Activity
7953,2010-01-20 13:14:11.562001,M010,OFF,Other_Activity
7954,2010-01-20 13:14:14.156001,M010,ON,Other_Activity
7955,2010-01-20 13:14:18.171001,M010,OFF,Other_Activity
7956,2010-01-20 13:14:20.437001,M011,ON,Other_Activity
7957,2010-01-20 13:14:22.062001,M017,ON,Other_Activity
7958,2010-01-20 13:14:24.453001,M011,OFF,Other_Activity
7959,2010-01-20 13:14:26.343001,M017,OFF,Other_Activity
7960,2010-01-20 13:14:28.359001,M010,ON,Other_Activity
7961,2010-01-20 13:14:29.671001,M017,ON,Other_Activity
7962,2010-01-20 13:14:31.062001,M009,ON,Other_Activity
7963,2010-01-20 13:14:32.375001,M010,OFF,Other_Activity
7964,2010-01-20 13:14:33.671001,M017,OFF,Other_Activity
7965,2010-01-20 13:14:34.671001,M009,OFF,Other_Activity
7966,2010-01-20 13:14:37.250001,M017,ON,Other_Activity
7967,2010-01-20 13:14:41.281001,M017,OFF,Other_Activity
7968,2010-01-20 13:14:51.171001,M017,ON,Other_Activity
7969,2010-01-20 13:14:53.140001,M007,ON,Other_Activity
7970,2010-01-20 13:14:54.171001,M015,ON,Other_Activity
7971,2010-01-20 13:14:55.062001,M017,OFF,Other_Activity
7972,2010-01-20 13:14:56.734001,M006,ON,Other_Activity
7973,2010-01-20 13:14:57.453001,M007,OFF,Other_Activity
7974,2010-01-20 13:14:57.750001,D030,OPEN,Other_Activity
7975,2010-01-20 13:14:58.375001,M015,OFF,Other_Activity
7976,2010-01-20 13:15:01.359001,M006,OFF,Other_Activity
7977,2010-01-20 13:15:05.375001,M015,ON,Other_Activity
7978,2010-01-20 13:15:07.953001,M003,ON,Other_Activity
7979,2010-01-20 13:15:09.671001,M015,OFF,Other_Activity
7980,2010-01-20 13:15:12.265001,M003,OFF,Other_Activity
7981,2010-01-20 13:15:13.546001,M015,ON,Other_Activity
7982,2010-01-20 13:15:17.562001,M015,OFF,Other_Activity
7983,2010-01-20 13:15:25.171001,M015,ON,Other_Activity
7984,2010-01-20 13:15:29.046001,M015,OFF,Other_Activity
7985,2010-01-20 13:15:30.468001,M003,ON,Other_Activity
7986,2010-01-20 13:15:32.765001,M015,ON,Other_Activity
7987,2010-01-20 13:15:34.656001,M003,OFF,Other_Activity
7988,2010-01-20 13:15:37.359001,M015,OFF,Other_Activity
7989,2010-01-20 13:15:39.953001,M006,ON,Other_Activity
7990,2010-01-20 13:15:43.968001,M006,OFF,Other_Activity
7991,2010-01-20 13:16:04.359001,M006,ON,Other_Activity
7992,2010-01-20 13:16:08.359001,M006,OFF,Other_Activity
7993,2010-01-20 13:16:10.359001,M006,ON,Other_Activity
7994,2010-01-20 13:16:12.953001,D030,CLOSE,Other_Activity
7995,2010-01-20 13:16:14.250001,M006,OFF,Other_Activity
7996,2010-01-20 13:17:03.765001,D030,OPEN,Other_Activity
7997,2010-01-20 13:17:06.750001,M006,ON,Other_Activity
7998,2010-01-20 13:17:08.750001,M015,ON,Other_Activity
7999,2010-01-20 13:17:12.765001,M015,OFF,Other_Activity
8000,2010-01-20 13:17:13.656001,M007,ON,Other_Activity
8001,2010-01-20 13:17:14.062001,M006,OFF,Other_Activity
8002,2010-01-20 13:17:15.328001,M007,OFF,Other_Activity
8003,2010-01-20 13:17:15.625001,M017,ON,Other_Activity
8004,2010-01-20 13:17:16.953001,M009,ON,Other_Activity
8005,2010-01-20 13:17:19.656001,M017,OFF,Other_Activity
8006,2010-01-20 13:17:20.921001,M009,OFF,Other_Activity
8007,2010-01-20 13:17:22.953001,M009,ON,Other_Activity
8008,2010-01-20 13:17:26.843001,M009,OFF,Other_Activity
8009,2010-01-20 13:17:44.765001,M009,ON,Other_Activity
8010,2010-01-20 13:17:48.640001,M009,OFF,Other_Activity
8011,2010-01-20 13:17:53.671001,M017,ON,Other_Activity
8012,2010-01-20 13:17:55.953001,M009,ON,Other_Activity
8013,2010-01-20 13:17:57.562001,M017,OFF,Other_Activity
8014,2010-01-20 13:17:59.843001,M009,OFF,Other_Activity
8015,2010-01-20 13:18:01.828001,M017,ON,Other_Activity
8016,2010-01-20 13:18:03.859001,M007,ON,Other_Activity
8017,2010-01-20 13:18:05.140001,M015,ON,Other_Activity
8018,2010-01-20 13:18:05.843001,M017,OFF,Other_Activity
8019,2010-01-20 13:18:07.859001,M007,OFF,Other_Activity
8020,2010-01-20 13:18:08.125001,M006,ON,Other_Activity
8021,2010-01-20 13:18:09.156001,M015,OFF,Other_Activity
8022,2010-01-20 13:18:12.453001,M006,OFF,Other_Activity
8023,2010-01-20 13:18:14.062001,D030,CLOSE,Other_Activity
8024,2010-01-20 13:58:57.328001,D030,OPEN,Other_Activity
8025,2010-01-20 13:59:16.390001,M006,ON,Other_Activity
8026,2010-01-20 13:59:19.687001,M015,ON,Other_Activity
8027,2010-01-20 13:59:20.406001,M006,OFF,Other_Activity
8028,2010-01-20 13:59:24.312001,M015,OFF,Other_Activity
8029,2010-01-20 13:59:27.609001,M015,ON,Other_Activity
8030,2010-01-20 13:59:28.625001,M003,ON,Other_Activity
8031,2010-01-20 13:59:29.296001,D027,OPEN,Take_Medicine
8032,2010-01-20 13:59:31.625001,M015,OFF,Take_Medicine
8033,2010-01-20 13:59:32.609001,M003,OFF,Take_Medicine
8034,2010-01-20 13:59:33.625001,D027,CLOSE,Take_Medicine
8035,2010-01-20 13:59:35.500001,M003,ON,Take_Medicine
8036,2010-01-20 13:59:35.921001,M015,ON,Take_Medicine
8037,2010-01-20 13:59:39.218001,M003,OFF,Take_Medicine
8038,2010-01-20 13:59:39.500001,M015,OFF,Take_Medicine
8039,2010-01-20 13:59:46.109001,M015,ON,Take_Medicine
8040,2010-01-20 13:59:47.703001,M003,ON,Take_Medicine
8041,2010-01-20 13:59:49.703001,D027,OPEN,Take_Medicine
8042,2010-01-20 13:59:50.109001,M015,OFF,Take_Medicine
8043,2010-01-20 13:59:52.421001,M003,OFF,Take_Medicine
8044,2010-01-20 13:59:52.687001,D027,CLOSE,Take_Medicine
8045,2010-01-20 13:59:54.718001,M003,ON,Other_Activity
8046,2010-01-20 13:59:56.718001,M015,ON,Other_Activity
8047,2010-01-20 13:59:58.593001,M003,OFF,Other_Activity
