Time,Sensor,Signal,Activity
2009-12-28 10:47:19.031001,M016,OFF,Other_Activity
2009-12-28 10:47:20.671001,M016,ON,Other_Activity
2009-12-28 10:47:23.968001,M004,ON,Other_Activity
2009-12-28 10:47:24.640001,M016,OFF,Other_Activity
2009-12-28 10:47:25.296001,M015,ON,Other_Activity
2009-12-28 10:47:25.937001,M008,ON,Other_Activity
2009-12-28 10:47:26.296001,M019,ON,Other_Activity
2009-12-28 10:47:27.937001,M004,OFF,Other_Activity
2009-12-28 10:47:28.250001,M020,ON,Other_Activity
2009-12-28 10:47:29.250001,M015,OFF,Other_Activity
2009-12-28 10:47:29.906001,M008,OFF,Other_Activity
2009-12-28 10:47:30.234001,M019,OFF,Other_Activity
2009-12-28 10:47:30.609001,M017,ON,Other_Activity
2009-12-28 10:47:32.265001,M020,OFF,Other_Activity
2009-12-28 10:47:32.546001,M018,ON,Other_Activity
2009-12-28 10:47:34.546001,M017,OFF,Other_Activity
2009-12-28 10:47:36.500001,M018,OFF,Other_Activity
2009-12-28 10:47:38.828001,M011,ON,Other_Activity
2009-12-28 10:47:41.140001,M019,ON,Other_Activity
2009-12-28 10:47:41.453001,M019,OFF,Other_Activity
2009-12-28 10:47:43.109001,M011,OFF,Other_Activity
2009-12-28 10:47:58.296001,M011,ON,Other_Activity
2009-12-28 10:48:01.296001,M018,ON,Other_Activity
2009-12-28 10:48:02.640001,M011,OFF,Other_Activity
2009-12-28 10:48:03.250001,M010,ON,Other_Activity
2009-12-28 10:48:05.265001,M018,OFF,Other_Activity
2009-12-28 10:48:07.515001,M010,OFF,Other_Activity
2009-12-28 10:48:13.828001,M010,ON,Other_Activity
2009-12-28 10:48:15.468001,M020,ON,Other_Activity
2009-12-28 10:48:17.796001,M010,OFF,Other_Activity
2009-12-28 10:48:18.765001,M012,ON,Other_Activity
2009-12-28 10:48:19.406001,M020,OFF,Other_Activity
2009-12-28 10:48:19.734001,M019,ON,Other_Activity
2009-12-28 10:48:20.734001,M012,OFF,Other_Activity
2009-12-28 10:48:21.406001,M019,OFF,Other_Activity
2009-12-28 10:48:23.687001,M010,ON,Other_Activity
2009-12-28 10:48:24.343001,M019,ON,Other_Activity
2009-12-28 10:48:27.703001,M010,OFF,Other_Activity
2009-12-28 10:48:28.359001,M019,OFF,Other_Activity
2009-12-28 10:48:33.625001,M010,ON,Other_Activity
2009-12-28 10:48:37.593001,M010,OFF,Other_Activity
2009-12-28 10:48:41.203001,M019,ON,Other_Activity
2009-12-28 10:48:41.531001,M019,OFF,Other_Activity
2009-12-28 10:48:41.843001,M010,ON,Other_Activity
2009-12-28 10:48:45.796001,M010,OFF,Other_Activity
2009-12-28 10:48:48.125001,M020,ON,Other_Activity
2009-12-28 10:48:49.468001,M010,ON,Other_Activity
2009-12-28 10:48:52.125001,M020,OFF,Other_Activity
2009-12-28 10:48:53.734001,M020,ON,Other_Activity
2009-12-28 10:48:54.062001,M010,OFF,Other_Activity
2009-12-28 10:48:56.406001,M010,ON,Other_Activity
2009-12-28 10:48:57.343001,M020,OFF,Other_Activity
2009-12-28 10:49:00.328001,M010,OFF,Other_Activity
2009-12-28 10:49:24.453001,M020,ON,Other_Activity
2009-12-28 10:49:28.390001,M020,OFF,Other_Activity
2009-12-28 10:49:31.359001,M019,ON,Other_Activity
2009-12-28 10:49:31.703001,M019,OFF,Other_Activity
2009-12-28 10:49:33.328001,M008,ON,Other_Activity
2009-12-28 10:49:35.000001,M004,ON,Other_Activity
2009-12-28 10:49:36.000001,M016,ON,Other_Activity
2009-12-28 10:49:37.296001,M008,OFF,Other_Activity
2009-12-28 10:49:38.937001,M004,OFF,Other_Activity
2009-12-28 10:49:40.296001,M016,OFF,Other_Activity
2009-12-28 10:49:41.265001,M004,ON,Other_Activity
2009-12-28 10:49:42.234001,M019,ON,Other_Activity
2009-12-28 10:49:44.203001,M016,ON,Other_Activity
2009-12-28 10:49:45.578001,M004,OFF,Other_Activity
2009-12-28 10:49:46.515001,M004,ON,Other_Activity
2009-12-28 10:49:48.843001,M016,OFF,Other_Activity
2009-12-28 10:49:50.859001,M004,OFF,Other_Activity
2009-12-28 10:49:51.140001,M019,OFF,Other_Activity
2009-12-28 10:49:52.125001,M004,ON,Other_Activity
2009-12-28 10:49:53.125001,M016,ON,Other_Activity
2009-12-28 10:49:56.093001,M004,OFF,Other_Activity
2009-12-28 10:49:57.093001,M016,OFF,Other_Activity
2009-12-28 10:50:19.531001,M004,ON,Other_Activity
2009-12-28 10:50:21.187001,M016,ON,Other_Activity
2009-12-28 10:50:23.796001,M004,OFF,Other_Activity
2009-12-28 10:50:25.125001,M016,OFF,Other_Activity
2009-12-28 10:50:26.437001,M004,ON,Other_Activity
2009-12-28 10:50:29.093001,M008,ON,Other_Activity
2009-12-28 10:50:30.453001,M004,OFF,Other_Activity
2009-12-28 10:50:33.390001,M008,OFF,Other_Activity
2009-12-28 10:50:40.656001,M017,ON,Other_Activity
2009-12-28 10:50:44.593001,M018,ON,Other_Activity
2009-12-28 10:50:44.937001,M017,OFF,Other_Activity
2009-12-28 10:50:48.578001,M018,OFF,Other_Activity
2009-12-28 10:50:56.187001,M011,ON,Other_Activity
2009-12-28 10:51:00.093001,M011,OFF,Other_Activity
2009-12-28 10:51:01.421001,M011,ON,Other_Activity
2009-12-28 10:51:05.453001,M011,OFF,Other_Activity
2009-12-28 10:51:12.000001,M011,ON,Other_Activity
2009-12-28 10:51:16.281001,M011,OFF,Other_Activity
2009-12-28 10:51:16.609001,M010,ON,Other_Activity
2009-12-28 10:51:20.593001,M010,OFF,Other_Activity
2009-12-28 10:51:23.562001,M010,ON,Other_Activity
2009-12-28 10:51:27.500001,M010,OFF,Other_Activity
2009-12-28 10:51:29.796001,M010,ON,Other_Activity
2009-12-28 10:51:33.796001,M010,OFF,Other_Activity
2009-12-28 10:51:37.734001,M010,ON,Other_Activity
2009-12-28 10:51:40.453001,M011,ON,Other_Activity
2009-12-28 10:51:42.015001,M010,OFF,Other_Activity
2009-12-28 10:51:44.656001,M011,OFF,Other_Activity
2009-12-28 10:51:45.015001,M010,ON,Other_Activity
2009-12-28 10:51:47.015001,M011,ON,Other_Activity
2009-12-28 10:51:49.281001,M010,OFF,Other_Activity
2009-12-28 10:51:51.281001,M011,OFF,Other_Activity
2009-12-28 10:52:04.453001,M010,ON,Other_Activity
2009-12-28 10:52:08.734001,M010,OFF,Other_Activity
2009-12-28 10:52:12.031001,M010,ON,Other_Activity
2009-12-28 10:52:16.359001,M010,OFF,Other_Activity
2009-12-28 10:52:22.281001,M010,ON,Other_Activity
2009-12-28 10:52:26.578001,M010,OFF,Other_Activity
2009-12-28 10:52:32.187001,M010,ON,Other_Activity
2009-12-28 10:52:36.156001,M010,OFF,Other_Activity
2009-12-28 10:52:49.687001,M010,ON,Other_Activity
2009-12-28 10:52:53.953001,M010,OFF,Other_Activity
2009-12-28 10:53:00.593001,M010,ON,Other_Activity
2009-12-28 10:53:04.828001,M010,OFF,Other_Activity
2009-12-28 10:53:05.828001,M011,ON,Other_Activity
2009-12-28 10:53:10.125001,M011,OFF,Other_Activity
2009-12-28 10:53:14.093001,M011,ON,Other_Activity
2009-12-28 10:53:18.390001,M011,OFF,Other_Activity
2009-12-28 10:53:44.109001,M011,ON,Other_Activity
2009-12-28 10:53:48.078001,M011,OFF,Other_Activity
2009-12-28 10:53:54.015001,M011,ON,Other_Activity
2009-12-28 10:53:57.984001,M011,OFF,Other_Activity
2009-12-28 10:53:59.625001,M011,ON,Other_Activity
2009-12-28 10:54:03.578001,M011,OFF,Other_Activity
2009-12-28 10:54:04.281001,M010,ON,Other_Activity
2009-12-28 10:54:08.546001,M010,OFF,Other_Activity
2009-12-28 10:54:13.500001,M010,ON,Other_Activity
2009-12-28 10:54:17.484001,M010,OFF,Other_Activity
2009-12-28 10:54:21.078001,M010,ON,Other_Activity
2009-12-28 10:54:25.046001,M010,OFF,Other_Activity
2009-12-28 10:54:31.984001,M011,ON,Other_Activity
2009-12-28 10:54:35.906001,M011,OFF,Other_Activity
2009-12-28 10:54:38.250001,M010,ON,Other_Activity
2009-12-28 10:54:42.562001,M010,OFF,Other_Activity
2009-12-28 10:54:45.812001,M010,ON,Other_Activity
2009-12-28 10:54:49.781001,M010,OFF,Other_Activity
2009-12-28 10:54:51.421001,M010,ON,Other_Activity
2009-12-28 10:54:55.718001,M010,OFF,Other_Activity
2009-12-28 10:54:57.687001,M010,ON,Other_Activity
2009-12-28 10:55:01.703001,M010,OFF,Other_Activity
2009-12-28 10:55:03.968001,M010,ON,Other_Activity
2009-12-28 10:55:07.953001,M010,OFF,Other_Activity
2009-12-28 10:55:12.578001,M010,ON,Other_Activity
2009-12-28 10:55:16.875001,M010,OFF,Other_Activity
2009-12-28 10:55:26.406001,M010,ON,Other_Activity
2009-12-28 10:55:30.406001,M011,ON,Other_Activity
2009-12-28 10:55:30.703001,M010,OFF,Other_Activity
2009-12-28 10:55:34.343001,M011,OFF,Other_Activity
2009-12-28 10:56:33.437001,M010,ON,Other_Activity
2009-12-28 10:56:37.671001,M010,OFF,Other_Activity
2009-12-28 10:58:17.000001,M011,ON,Other_Activity
2009-12-28 10:58:20.968001,M011,OFF,Other_Activity
2009-12-28 11:00:22.062001,M010,ON,Other_Activity
2009-12-28 11:00:26.062001,M010,OFF,Other_Activity
2009-12-28 11:00:35.593001,M011,ON,Other_Activity
2009-12-28 11:00:39.562001,M011,OFF,Other_Activity
2009-12-28 11:00:53.406001,M011,ON,Other_Activity
2009-12-28 11:00:57.421001,M011,OFF,Other_Activity
2009-12-28 11:02:49.250001,M010,ON,Other_Activity
2009-12-28 11:02:53.578001,M010,OFF,Other_Activity
2009-12-28 11:02:55.187001,M010,ON,Other_Activity
2009-12-28 11:02:55.515001,M011,ON,Other_Activity
2009-12-28 11:02:59.515001,M010,OFF,Other_Activity
2009-12-28 11:02:59.796001,M018,ON,Other_Activity
2009-12-28 11:03:00.156001,M011,OFF,Other_Activity
2009-12-28 11:03:01.781001,M011,ON,Other_Activity
2009-12-28 11:03:05.750001,M011,OFF,Other_Activity
2009-12-28 11:03:07.062001,M017,ON,Other_Activity
2009-12-28 11:03:08.046001,M017,OFF,Other_Activity
2009-12-28 11:03:09.046001,M011,ON,Other_Activity
2009-12-28 11:03:12.671001,M011,OFF,Other_Activity
2009-12-28 11:03:14.984001,M018,OFF,Other_Activity
2009-12-28 11:03:15.296001,M011,ON,Other_Activity
2009-12-28 11:03:18.593001,M018,ON,Other_Activity
2009-12-28 11:03:19.593001,M011,OFF,Other_Activity
2009-12-28 11:03:22.890001,M018,OFF,Other_Activity
2009-12-28 11:03:25.546001,M018,ON,Other_Activity
2009-12-28 11:03:29.875001,M018,OFF,Other_Activity
2009-12-28 11:03:30.484001,M011,ON,Other_Activity
2009-12-28 11:03:32.812001,M018,ON,Other_Activity
2009-12-28 11:03:34.468001,M017,ON,Other_Activity
2009-12-28 11:03:34.781001,M011,OFF,Other_Activity
2009-12-28 11:03:36.750001,M018,OFF,Other_Activity
2009-12-28 11:03:38.453001,M017,OFF,Other_Activity
2009-12-28 11:03:41.046001,M008,ON,Other_Activity
2009-12-28 11:03:43.687001,M015,ON,Other_Activity
2009-12-28 11:03:45.015001,M008,OFF,Other_Activity
2009-12-28 11:03:47.656001,M015,OFF,Other_Activity
2009-12-28 11:03:49.953001,M004,ON,Personal_Hygiene
2009-12-28 11:03:50.656001,M016,ON,Personal_Hygiene
2009-12-28 11:03:51.312001,M019,ON,Personal_Hygiene
2009-12-28 11:03:53.953001,M004,OFF,Personal_Hygiene
2009-12-28 11:03:54.578001,M016,OFF,Personal_Hygiene
2009-12-28 11:03:56.250001,M004,ON,Personal_Hygiene
2009-12-28 11:04:00.546001,M004,OFF,Personal_Hygiene
2009-12-28 11:04:01.218001,M019,OFF,Personal_Hygiene
2009-12-28 11:04:11.078001,M004,ON,Personal_Hygiene
2009-12-28 11:04:15.046001,M004,OFF,Personal_Hygiene
2009-12-28 11:04:18.984001,M004,ON,Personal_Hygiene
2009-12-28 11:04:22.953001,M004,OFF,Personal_Hygiene
2009-12-28 11:04:24.953001,M016,ON,Personal_Hygiene
2009-12-28 11:04:29.250001,M016,OFF,Personal_Hygiene
2009-12-28 11:04:30.218001,M004,ON,Personal_Hygiene
2009-12-28 11:04:34.531001,M004,OFF,Personal_Hygiene
2009-12-28 11:04:40.140001,M004,ON,Personal_Hygiene
2009-12-28 11:04:44.109001,M004,OFF,Personal_Hygiene
2009-12-28 11:04:45.734001,M004,ON,Personal_Hygiene
2009-12-28 11:04:50.046001,M004,OFF,Personal_Hygiene
2009-12-28 11:04:54.015001,M004,ON,Personal_Hygiene
2009-12-28 11:04:57.953001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:04.234001,M004,ON,Personal_Hygiene
2009-12-28 11:05:08.171001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:19.046001,M004,ON,Personal_Hygiene
2009-12-28 11:05:23.046001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:27.328001,M004,ON,Personal_Hygiene
2009-12-28 11:05:31.250001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:40.531001,M004,ON,Personal_Hygiene
2009-12-28 11:05:44.781001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:48.437001,M004,ON,Personal_Hygiene
2009-12-28 11:05:49.078001,M016,ON,Personal_Hygiene
2009-12-28 11:05:52.750001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:53.046001,M016,OFF,Personal_Hygiene
2009-12-28 11:05:54.031001,M004,ON,Personal_Hygiene
2009-12-28 11:05:58.375001,M004,OFF,Personal_Hygiene
2009-12-28 11:05:59.984001,M004,ON,Personal_Hygiene
2009-12-28 11:06:01.937001,M016,ON,Personal_Hygiene
2009-12-28 11:06:04.250001,M004,OFF,Personal_Hygiene
2009-12-28 11:06:06.234001,M016,OFF,Personal_Hygiene
2009-12-28 11:06:06.578001,M004,ON,Personal_Hygiene
2009-12-28 11:06:10.546001,M004,OFF,Personal_Hygiene
2009-12-28 11:06:11.234001,M016,ON,Personal_Hygiene
2009-12-28 11:06:15.140001,M016,OFF,Personal_Hygiene
2009-12-28 11:06:15.468001,M004,ON,Personal_Hygiene
2009-12-28 11:06:19.437001,M004,OFF,Personal_Hygiene
2009-12-28 11:06:21.437001,M016,ON,Personal_Hygiene
2009-12-28 11:06:22.078001,M004,ON,Personal_Hygiene
2009-12-28 11:06:25.375001,M016,OFF,Personal_Hygiene
2009-12-28 11:06:26.046001,M004,OFF,Personal_Hygiene
2009-12-28 11:06:27.734001,M004,ON,Personal_Hygiene
2009-12-28 11:06:28.687001,M016,ON,Personal_Hygiene
2009-12-28 11:06:31.984001,M004,OFF,Personal_Hygiene
2009-12-28 11:06:32.640001,M016,OFF,Other_Activity
2009-12-28 11:06:32.968001,M011,ON,Other_Activity
2009-12-28 11:06:33.312001,M004,ON,Other_Activity
2009-12-28 11:06:36.937001,M011,OFF,Other_Activity
2009-12-28 11:06:37.250001,M004,OFF,Other_Activity
2009-12-28 11:06:37.937001,M016,ON,Other_Activity
2009-12-28 11:06:38.578001,M004,ON,Other_Activity
2009-12-28 11:06:39.609001,M010,ON,Other_Activity
2009-12-28 11:06:41.234001,M011,ON,Other_Activity
2009-12-28 11:06:42.234001,M016,OFF,Other_Activity
2009-12-28 11:06:42.531001,M004,OFF,Other_Activity
2009-12-28 11:06:44.171001,M016,ON,Other_Activity
2009-12-28 11:06:44.531001,M010,OFF,Other_Activity
2009-12-28 11:06:45.171001,M004,ON,Other_Activity
2009-12-28 11:06:45.546001,M011,OFF,Other_Activity
2009-12-28 11:06:47.828001,M016,OFF,Other_Activity
2009-12-28 11:06:49.140001,M004,OFF,Other_Activity
2009-12-28 11:06:49.468001,M010,ON,Other_Activity
2009-12-28 11:06:50.781001,M004,ON,Other_Activity
2009-12-28 11:06:51.437001,M011,ON,Other_Activity
2009-12-28 11:06:53.765001,M010,OFF,Other_Activity
2009-12-28 11:06:54.437001,M016,ON,Other_Activity
2009-12-28 11:06:55.406001,M004,OFF,Other_Activity
2009-12-28 11:06:55.734001,M011,OFF,Other_Activity
2009-12-28 11:06:57.734001,M004,ON,Other_Activity
2009-12-28 11:06:58.375001,M016,OFF,Other_Activity
2009-12-28 11:07:01.031001,M016,ON,Other_Activity
2009-12-28 11:07:01.671001,M004,OFF,Other_Activity
2009-12-28 11:07:03.015001,M004,ON,Other_Activity
2009-12-28 11:07:04.968001,M016,OFF,Other_Activity
2009-12-28 11:07:06.968001,M004,OFF,Other_Activity
2009-12-28 11:07:08.281001,M016,ON,Other_Activity
2009-12-28 11:07:09.937001,M004,ON,Other_Activity
2009-12-28 11:07:12.234001,M016,OFF,Other_Activity
2009-12-28 11:07:14.234001,M004,OFF,Other_Activity
2009-12-28 11:07:15.234001,M016,ON,Other_Activity
2009-12-28 11:07:16.531001,M004,ON,Other_Activity
2009-12-28 11:07:19.203001,M016,OFF,Other_Activity
2009-12-28 11:07:20.828001,M004,OFF,Other_Activity
2009-12-28 11:07:21.843001,M016,ON,Other_Activity
2009-12-28 11:07:22.828001,M004,ON,Other_Activity
2009-12-28 11:07:25.765001,M016,OFF,Other_Activity
2009-12-28 11:07:27.078001,M004,OFF,Other_Activity
2009-12-28 11:07:28.734001,M004,ON,Other_Activity
2009-12-28 11:07:32.703001,M004,OFF,Other_Activity
2009-12-28 11:07:39.953001,M004,ON,Other_Activity
2009-12-28 11:07:40.937001,M016,ON,Other_Activity
2009-12-28 11:07:43.937001,M004,OFF,Other_Activity
2009-12-28 11:07:44.937001,M016,OFF,Other_Activity
2009-12-28 11:07:46.234001,M004,ON,Other_Activity
2009-12-28 11:07:48.234001,M016,ON,Other_Activity
2009-12-28 11:07:50.531001,M004,OFF,Other_Activity
2009-12-28 11:07:52.203001,M016,OFF,Other_Activity
2009-12-28 11:07:58.437001,M016,ON,Other_Activity
2009-12-28 11:08:02.421001,M016,OFF,Other_Activity
2009-12-28 11:08:10.328001,M016,ON,Other_Activity
2009-12-28 11:08:10.656001,M004,ON,Other_Activity
2009-12-28 11:08:12.640001,M004,OFF,Other_Activity
2009-12-28 11:08:12.953001,M016,OFF,Other_Activity
2009-12-28 11:08:14.281001,M004,ON,Other_Activity
2009-12-28 11:08:15.265001,M016,ON,Other_Activity
2009-12-28 11:08:18.562001,M004,OFF,Other_Activity
2009-12-28 11:08:19.234001,M016,OFF,Other_Activity
2009-12-28 11:08:20.234001,M004,ON,Other_Activity
2009-12-28 11:08:22.531001,M016,ON,Other_Activity
2009-12-28 11:08:24.171001,M004,OFF,Other_Activity
2009-12-28 11:08:26.140001,M016,OFF,Other_Activity
2009-12-28 11:08:26.515001,M004,ON,Other_Activity
2009-12-28 11:08:27.796001,M011,ON,Other_Activity
2009-12-28 11:08:30.437001,M004,OFF,Other_Activity
2009-12-28 11:08:32.078001,M016,ON,Other_Activity
2009-12-28 11:08:32.437001,M011,OFF,Other_Activity
2009-12-28 11:08:33.125001,M004,ON,Other_Activity
2009-12-28 11:08:36.375001,M016,OFF,Other_Activity
2009-12-28 11:08:37.375001,M004,OFF,Other_Activity
2009-12-28 11:08:39.031001,M004,ON,Other_Activity
2009-12-28 11:08:43.640001,M016,ON,Other_Activity
2009-12-28 11:08:43.968001,M004,OFF,Other_Activity
2009-12-28 11:08:45.000001,M004,ON,Other_Activity
2009-12-28 11:08:47.265001,M016,OFF,Other_Activity
2009-12-28 11:08:48.937001,M004,OFF,Other_Activity
2009-12-28 11:08:50.234001,M004,ON,Other_Activity
2009-12-28 11:08:51.562001,M016,ON,Other_Activity
2009-12-28 11:08:54.234001,M004,OFF,Other_Activity
2009-12-28 11:08:56.203001,M016,OFF,Other_Activity
2009-12-28 11:08:56.531001,M004,ON,Other_Activity
2009-12-28 11:09:00.796001,M004,OFF,Other_Activity
2009-12-28 11:09:01.796001,M016,ON,Other_Activity
2009-12-28 11:09:02.453001,M004,ON,Other_Activity
2009-12-28 11:09:06.078001,M016,OFF,Other_Activity
2009-12-28 11:09:06.421001,M004,OFF,Other_Activity
2009-12-28 11:09:12.031001,M004,ON,Other_Activity
2009-12-28 11:09:12.343001,M016,ON,Other_Activity
2009-12-28 11:09:15.968001,M004,OFF,Other_Activity
2009-12-28 11:09:16.343001,M016,OFF,Other_Activity
2009-12-28 11:09:18.000001,M004,ON,Other_Activity
2009-12-28 11:09:22.234001,M004,OFF,Other_Activity
2009-12-28 11:09:25.562001,M011,ON,Other_Activity
2009-12-28 11:09:26.218001,M004,ON,Other_Activity
2009-12-28 11:09:29.171001,M016,ON,Other_Activity
2009-12-28 11:09:29.531001,M011,OFF,Other_Activity
2009-12-28 11:09:30.531001,M004,OFF,Other_Activity
2009-12-28 11:09:33.125001,M016,OFF,Other_Activity
2009-12-28 11:09:33.828001,M004,ON,Other_Activity
2009-12-28 11:09:34.500001,M011,ON,Other_Activity
2009-12-28 11:09:37.421001,M004,OFF,Other_Activity
2009-12-28 11:09:37.765001,M011,OFF,Other_Activity
2009-12-28 11:09:39.421001,M004,ON,Other_Activity
2009-12-28 11:09:42.062001,M016,ON,Other_Activity
2009-12-28 11:09:43.375001,M004,OFF,Other_Activity
2009-12-28 11:09:45.671001,M004,ON,Other_Activity
2009-12-28 11:09:46.328001,M016,OFF,Other_Activity
2009-12-28 11:09:49.656001,M004,OFF,Other_Activity
2009-12-28 11:09:51.296001,M004,ON,Other_Activity
2009-12-28 11:09:51.937001,M016,ON,Other_Activity
2009-12-28 11:09:55.234001,M004,OFF,Other_Activity
2009-12-28 11:09:56.234001,M016,OFF,Other_Activity
2009-12-28 11:09:56.562001,M004,ON,Other_Activity
2009-12-28 11:09:58.234001,M016,ON,Other_Activity
2009-12-28 11:10:00.531001,M004,OFF,Other_Activity
2009-12-28 11:10:02.171001,M004,ON,Other_Activity
2009-12-28 11:10:02.531001,M016,OFF,Other_Activity
2009-12-28 11:10:06.125001,M004,OFF,Other_Activity
2009-12-28 11:10:07.796001,M004,ON,Other_Activity
2009-12-28 11:10:11.734001,M004,OFF,Other_Activity
2009-12-28 11:10:14.093001,M004,ON,Other_Activity
2009-12-28 11:10:18.359001,M004,OFF,Other_Activity
2009-12-28 11:10:19.390001,M004,ON,Other_Activity
2009-12-28 11:10:22.015001,M016,ON,Other_Activity
2009-12-28 11:10:23.625001,M004,OFF,Other_Activity
2009-12-28 11:10:25.921001,M016,OFF,Other_Activity
2009-12-28 11:10:26.265001,M004,ON,Other_Activity
2009-12-28 11:10:28.234001,M008,ON,Other_Activity
2009-12-28 11:10:28.562001,M016,ON,Other_Activity
2009-12-28 11:10:29.921001,M004,OFF,Other_Activity
2009-12-28 11:10:32.218001,M008,OFF,Other_Activity
2009-12-28 11:10:33.234001,M016,OFF,Other_Activity
2009-12-28 11:10:34.515001,M017,ON,Other_Activity
2009-12-28 11:10:35.515001,M018,ON,Other_Activity
2009-12-28 11:10:38.515001,M017,OFF,Other_Activity
2009-12-28 11:10:39.828001,M018,OFF,Other_Activity
2009-12-28 11:10:44.093001,M010,ON,Other_Activity
2009-12-28 11:10:48.031001,M010,OFF,Other_Activity
2009-12-28 11:10:50.390001,M010,ON,Other_Activity
2009-12-28 11:10:51.031001,M019,ON,Other_Activity
2009-12-28 11:10:51.343001,M019,OFF,Other_Activity
2009-12-28 11:10:54.656001,M010,OFF,Other_Activity
2009-12-28 11:10:55.968001,M011,ON,Other_Activity
2009-12-28 11:10:56.296001,M010,ON,Other_Activity
2009-12-28 11:10:59.921001,M011,OFF,Other_Activity
2009-12-28 11:11:00.296001,M010,OFF,Other_Activity
2009-12-28 11:11:39.531001,M010,ON,Other_Activity
2009-12-28 11:11:44.156001,M010,OFF,Other_Activity
2009-12-28 11:11:51.093001,M011,ON,Other_Activity
2009-12-28 11:11:55.031001,M011,OFF,Other_Activity
2009-12-28 11:12:41.562001,M011,ON,Other_Activity
2009-12-28 11:12:45.515001,M011,OFF,Other_Activity
2009-12-28 11:12:50.812001,M011,ON,Other_Activity
2009-12-28 11:12:54.765001,M011,OFF,Other_Activity
2009-12-28 11:12:59.406001,M011,ON,Other_Activity
2009-12-28 11:13:03.656001,M011,OFF,Other_Activity
2009-12-28 11:13:11.265001,M011,ON,Other_Activity
2009-12-28 11:13:13.250001,M010,ON,Other_Activity
2009-12-28 11:13:15.546001,M011,OFF,Other_Activity
2009-12-28 11:13:17.515001,M011,ON,Other_Activity
2009-12-28 11:13:18.187001,M010,OFF,Other_Activity
2009-12-28 11:13:20.156001,M018,ON,Other_Activity
2009-12-28 11:13:22.187001,M011,OFF,Other_Activity
2009-12-28 11:13:24.125001,M018,OFF,Other_Activity
2009-12-28 11:13:41.343001,M018,ON,Other_Activity
2009-12-28 11:13:42.281001,M017,ON,Other_Activity
2009-12-28 11:13:45.281001,M018,OFF,Other_Activity
2009-12-28 11:13:46.250001,M017,OFF,Other_Activity
2009-12-28 11:13:48.218001,M011,ON,Other_Activity
2009-12-28 11:13:52.203001,M011,OFF,Other_Activity
2009-12-28 11:14:16.609001,M018,ON,Other_Activity
2009-12-28 11:14:17.250001,M011,ON,Other_Activity
2009-12-28 11:14:20.218001,M017,ON,Other_Activity
2009-12-28 11:14:20.546001,M018,OFF,Other_Activity
2009-12-28 11:14:21.218001,M011,OFF,Other_Activity
2009-12-28 11:14:23.203001,M010,ON,Other_Activity
2009-12-28 11:14:24.218001,M017,OFF,Other_Activity
2009-12-28 11:14:27.156001,M010,OFF,Other_Activity
2009-12-28 11:14:29.812001,M010,ON,Other_Activity
2009-12-28 11:14:33.750001,M010,OFF,Other_Activity
2009-12-28 11:14:51.906001,M010,ON,Other_Activity
2009-12-28 11:14:56.203001,M010,OFF,Other_Activity
2009-12-28 11:15:01.500001,M010,ON,Other_Activity
2009-12-28 11:15:05.421001,M010,OFF,Other_Activity
2009-12-28 11:15:09.406001,M010,ON,Other_Activity
2009-12-28 11:15:11.375001,M011,ON,Other_Activity
2009-12-28 11:15:13.718001,M010,OFF,Other_Activity
2009-12-28 11:15:15.656001,M011,OFF,Other_Activity
2009-12-28 11:15:17.312001,M011,ON,Other_Activity
2009-12-28 11:15:17.640001,M010,ON,Other_Activity
2009-12-28 11:15:21.640001,M011,OFF,Other_Activity
2009-12-28 11:15:21.921001,M010,OFF,Other_Activity
2009-12-28 11:15:23.250001,M011,ON,Other_Activity
2009-12-28 11:15:26.546001,M010,ON,Other_Activity
2009-12-28 11:15:27.218001,M011,OFF,Other_Activity
2009-12-28 11:15:29.203001,M011,ON,Other_Activity
2009-12-28 11:15:30.515001,M010,OFF,Other_Activity
2009-12-28 11:15:33.515001,M011,OFF,Other_Activity
2009-12-28 11:15:34.140001,M010,ON,Other_Activity
2009-12-28 11:15:35.125001,M011,ON,Other_Activity
2009-12-28 11:15:38.109001,M010,OFF,Other_Activity
2009-12-28 11:15:39.109001,M011,OFF,Other_Activity
2009-12-28 11:16:05.500001,M011,ON,Other_Activity
2009-12-28 11:16:06.140001,M010,ON,Other_Activity
2009-12-28 11:16:09.812001,M011,OFF,Other_Activity
2009-12-28 11:16:10.109001,M010,OFF,Other_Activity
2009-12-28 11:16:15.046001,M011,ON,Other_Activity
2009-12-28 11:16:19.015001,M011,OFF,Other_Activity
2009-12-28 11:17:21.046001,M011,ON,Other_Activity
2009-12-28 11:17:25.000001,M011,OFF,Other_Activity
2009-12-28 11:18:05.968001,M011,ON,Other_Activity
2009-12-28 11:18:09.906001,M011,OFF,Other_Activity
2009-12-28 11:18:20.796001,M011,ON,Other_Activity
2009-12-28 11:18:23.421001,M010,ON,Other_Activity
2009-12-28 11:18:24.734001,M011,OFF,Other_Activity
2009-12-28 11:18:27.703001,M010,OFF,Other_Activity
2009-12-28 11:18:30.031001,M011,ON,Other_Activity
